Date,Open,High,Low,Close,Volume,Open_N,High_N,Low_N,Close_N,Volume_N
2006-02-07,10796.4,10822.8,10737.7,10749.8,351880160,0.361095509,0.35331372,0.361593749,0.357214496,0.451527352
2006-02-08,10742.2,10865.4,10740.6,10858.6,330083648,0.356489818,0.356972964,0.361839458,0.366461998,0.42060144
2006-02-09,10859.4,10952.3,10855.7,10883.3,314189664,0.366448987,0.364437477,0.371591538,0.368561385,0.398050312
2006-02-10,10883.5,10945,10820.2,10919,303571808,0.368496905,0.363810424,0.368583729,0.371595721,0.3829852
2006-02-13,10915.2,10939.9,10849.9,10892.3,244328464,0.371190639,0.363372345,0.371100121,0.369326343,0.29892797
2006-02-14,10890.7,11047.7,10890.7,11028.4,307058752,0.369108731,0.372632121,0.374556984,0.38089422,0.38793264
2006-02-15,11025.7,11068.7,10989.7,11059,298850144,0.38058047,0.374435974,0.382944959,0.38349508,0.376285882
2006-02-16,11059,11120.8,11046.4,11120.7,302984352,0.383410166,0.378911246,0.387748981,0.388739297,0.38215169
2006-02-17,11119.5,11132,11077.7,11115.3,329164192,0.388551204,0.379873301,0.390400937,0.388280322,0.419296873
2006-02-21,11115.5,11140.8,11050.8,11069,270406560,0.388211301,0.380629201,0.38812178,0.384345034,0.335928794
2006-02-22,11065.3,11159.2,11060.3,11137.2,337277728,0.383945513,0.382209719,0.388926687,0.390141721,0.430808738
2006-02-23,11133.5,11135.9,11052.7,11069.2,270404480,0.389740866,0.380208302,0.388282761,0.384362033,0.335925843
2006-02-24,11065.8,11085.5,11010.2,11061.8,247273552,0.383988001,0.375879056,0.384681863,0.383733067,0.303106599
2006-02-27,11062.8,11132.6,11061.7,11097.5,268605984,0.383733074,0.379924839,0.389045304,0.386767403,0.333374052
2006-02-28,11096.8,11100.2,10978.6,10993.4,325452736,0.386622253,0.377141753,0.382004489,0.37791938,0.414030885
2006-03-01,10993.2,11069.4,10992,11053.5,270624704,0.377818755,0.374496102,0.383139831,0.383027605,0.336238307
2006-03-02,11052.6,11052.6,10986,11025.5,274278752,0.38286632,0.37305302,0.382631469,0.380647733,0.341422841
2006-03-03,11024.2,11106.7,10984.6,11021.6,365749280,0.380453006,0.377700088,0.382512851,0.380316251,0.471205508
2006-03-06,11022.5,11037.1,10929.2,10958.6,292509152,0.380308547,0.371721605,0.377818974,0.37496154,0.367288986
2006-03-07,10957.3,10989,10928.7,10980.7,284772512,0.374768122,0.367589924,0.37777661,0.376839938,0.356311879
2006-03-08,10977.1,11026.7,10922.7,11005.7,276613280,0.376450644,0.370828269,0.377268248,0.378964824,0.344735179
2006-03-09,11005.7,11049.1,10963.9,10972.3,266392304,0.378880953,0.372752378,0.380759002,0.376125977,0.33023318
2006-03-10,10972.9,11099,10972.9,11076.3,257436624,0.376093745,0.377038675,0.381521545,0.3849655,0.317526441
2006-03-13,11067.6,11116.7,11056.3,11076,251024400,0.384140958,0.378559065,0.388587778,0.384940002,0.308428478
2006-03-14,11076,11161.3,11058.7,11151.3,251560224,0.384854755,0.382390105,0.388791123,0.391340157,0.30918873
2006-03-15,11149.8,11226.7,11138.9,11209.8,274736256,0.391125972,0.388007817,0.395586231,0.396312389,0.342071969
2006-03-16,11211,11282.5,11210.6,11253.2,306146304,0.396326494,0.392800911,0.401661158,0.40000119,0.386638016
2006-03-17,11254.1,11290.1,11254.1,11279.7,480826400,0.399988953,0.393453733,0.405346783,0.402253569,0.634482314
