1.3182030973622695E12	7.586084435700735E-13	0
7.241657583574784E17	1.3808993154663332E-18	0
7.2417784891862541E17	1.3808762605667165E-18	0
9.6500464576521626E17	1.0362644412007298E-18	0
9.650046448528672E17	1.0362644421804504E-18	0
2.45433726420875584E17	4.074419659363262E-18	0
2.45427271461440352E17	4.0745268202890495E-18	0
4.605092342036752E15	2.171509115836138E-16	0
4.608287495964628E15	2.1700035010308643E-16	0
3094993.029871294	3.231024003111196E-7	0
3098111.05580712	3.2277722109037144E-7	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
71200.15522570317	1.4044715943583542E-5	0
2.6449229059251487E7	3.780828393718089E-8	0
71495.26414445025	1.3986744789624408E-5	0
2.64864374583543E7	3.7755170502532476E-8	0
4.972744065256413E7	2.010962090080571E-8	0
3237880.2641444397	3.0884393787807246E-7	0
3237880.2641444397	3.0884393787807246E-7	0
3237880.2641444397	3.0884393787807246E-7	0
68977.26414445031	1.449732045888916E-5	0
66459.2641444504	1.5046584795788877E-5	0
3037590.8702652566	3.2920814997858E-7	0
6207438.080198203	1.6109703004416277E-7	0
3042312.631851025	3.2869720910121066E-7	0
3039899.1023567203	3.289581783377479E-7	0
6078643.685078432	1.6451035581249756E-7	0
5.479790263170778E9	1.8248873620919936E-10	0
1.064963041758282E10	9.38999721769756E-11	0
5.348065574728395E9	1.8698349633901078E-10	0
5.348065574728395E9	1.8698349633901078E-10	0
1.5997697292728374E10	6.250899624110484E-11	0
1.5986366018281197E10	6.255330315807217E-11	0
1.5974798410070179E10	6.259859900998953E-11	0
6308442.732897601	1.585177014079E-7	0
6308442.732897601	1.585177014079E-7	0
6308442.732897601	1.585177014079E-7	0
5.324814558582831E9	1.8779996726840835E-10	0
1.0057911157940584E13	9.942422281294602E-14	0
1.0057911157940584E13	9.942422281294602E-14	0
1.0057911157940584E13	9.942422281294602E-14	0
1.0057911157940584E13	9.942422281294602E-14	0
5.324814558582831E9	1.8779996726840835E-10	0
5.324814558582831E9	1.8779996726840835E-10	0
3170120.582820502	3.1544531459587924E-7	0
66459.2641444504	1.5046584795788877E-5	0
