Standardized	Adjusted	Hits
283.67971139226296	0.003512719593220643	4
157.31363163852157	0.006316575456264599	3
135.46302303213344	0.007327992431799832	3
113.10170306669471	0.008764111079178898	5
114.54138142394785	0.008654907771361764	4
107.52829707220577	0.009214186778722627	6
71.04245965707051	0.01388070319586675	7
73.81117334048847	0.013366987247328618	7
68.10063846588469	0.01447164631472551	5
68.10063846588469	0.01447164631472551	5
80.45098612319426	0.012277322198254352	7
70.00195422386096	0.014084119387011736	9
70.00195422386096	0.014084119387011736	9
69.99618386012443	0.014085264103352152	9
62.47559926131564	0.015754085217584337	12
64.21859602481504	0.015333050095397786	14
54.102728445160835	0.01814792167678624	10
54.102728445160835	0.01814792167678624	10
51.68497611180863	0.018980743160588877	9
51.68497611180863	0.018980743160588877	9
51.68497611180863	0.018980743160588877	9
51.68497611180863	0.018980743160588877	9
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.72584670727343	0.020522988671856725	12
47.71384464848155	0.020528045101264058	14
47.71384464848155	0.020528045101264058	14
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
38.96603942149241	0.025021243397518975	13
38.96603942149241	0.025021243397518975	13
38.96603942149241	0.025021243397518975	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
46.50763001540892	0.02104925039779197	13
43.87192220224598	0.022285651046835404	16
46.50763001540892	0.02104925039779197	13
45.74384922223091	0.02139318897863486	14
38.96603942149241	0.025021243397518975	13
