Standardized	Adjusted	Hits
235.01267648301194	0.0042370605464998375	0
107.90952701081225	0.00918193318295031	3
99.43007360728055	0.009957176810507748	3
99.43007360728055	0.009957176810507748	3
84.20413913514746	0.011736519025370814	5
85.9495877147439	0.011500917097855676	6
85.9495877147439	0.011500917097855676	6
77.50559966338099	0.01273794486365093	5
82.2478366531885	0.012012324166044244	4
79.05511297219037	0.012491394526510519	6
74.25161608288036	0.013288751153179535	9
74.25161608288036	0.013288751153179535	9
65.80774155094703	0.014968325178862816	10
66.07749574906842	0.014908129601929693	11
58.91515105249623	0.016690269196247606	9
58.91515105249623	0.016690269196247606	9
58.91515105249623	0.016690269196247606	9
55.421336723073125	0.01772379135411474	13
55.421336723073125	0.01772379135411474	13
55.421336723073125	0.01772379135411474	13
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
45.102452421471845	0.021690820064362955	15
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
38.748077337580206	0.02515844959007716	16
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
38.058308519384525	0.02560274722351847	15
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.482199932973046	0.024702214841478828	14
39.15544865206761	0.024903220697759774	16
38.9154206297041	0.025052974119376407	17
39.118483758633204	0.024926166353054342	18
39.118483758633204	0.024926166353054342	18
34.83182455365295	0.027908151830299495	17
38.24825871625136	0.025478837347398912	13
34.83182455365295	0.027908151830299495	17
