Standardized	Adjusted	Hits
250.0            	0.00398406374501992	0
124.14941152119587	0.007990449078784805	5
124.14941152119587	0.007990449078784805	5
118.42686136008379	0.008373325637227468	4
113.02958487798466	0.008769653954892778	8
97.03203570455275	0.010200747060009879	7
82.33735903430383	0.011999420327063328	10
102.09404586062442	0.009699881226428213	2
94.36001702278486	0.01048657530924166	7
85.38747245517058	0.011575752497203044	8
79.54835227925025	0.01241490324386941	9
79.48902151162088	0.01242405462533324	11
74.28080561802443	0.013283598545345146	10
74.28080561802443	0.013283598545345146	10
74.28080561802443	0.013283598545345146	10
78.82624051167979	0.012527209017862802	8
78.82624051167979	0.012527209017862802	8
77.24119377531798	0.012780991083439485	10
77.50118781485857	0.012738660749420172	6
71.03800670695225	0.013881561216261305	8
75.2131414725999	0.013121096712166358	8
73.67749414409927	0.013390915314731622	6
73.0258546464419	0.013508793715062709	8
66.09890500934162	0.014903372862206594	9
59.905213266145424	0.01641895572436747	11
59.905213266145424	0.01641895572436747	11
62.973699217283496	0.01563142372936024	7
56.28155943101348	0.017457625279988072	12
57.06538499930204	0.017221964514865788	8
57.06538499930204	0.017221964514865788	8
53.65080535577329	0.01829799201475739	12
50.457256312567935	0.019433605125109627	11
53.65080535577329	0.01829799201475739	12
53.65080535577329	0.01829799201475739	12
52.89569248247463	0.018554358501380645	11
48.197301280855584	0.020326318191545508	13
50.12204071455868	0.019561034458376328	12
49.49179298786758	0.019805198841726317	7
50.52186637214236	0.019409234766011804	14
52.58772747916995	0.018660989130183013	11
52.58772747916995	0.018660989130183013	11
51.02149171748582	0.019222824394016236	14
52.58772747916995	0.018660989130183013	11
49.34594350442275	0.019862573434782343	16
49.61342987960876	0.01975760193250373	13
49.3979654395417	0.01984207083120484	14
42.055966893560466	0.023225584562346965	14
42.055966893560466	0.023225584562346965	14
42.055966893560466	0.023225584562346965	14
42.055966893560466	0.023225584562346965	14
42.055966893560466	0.023225584562346965	14
42.055966893560466	0.023225584562346965	14
