Standardized	Adjusted	Hits
391.9118797269161	0.002545099936135873	0
155.7039370354849	0.0063814605996373565	2
134.70849592603105	0.007368735414657146	4
115.47411333043328	0.008585598734398882	4
127.38641377348276	0.0077889861598933645	4
92.81120292362431	0.010659707677068617	6
92.81120292362431	0.010659707677068617	6
107.63777432513709	0.009204901390994492	4
105.78688907493795	0.009364445473247635	4
102.27724446027045	0.009682675067736613	5
102.27724446027045	0.009682675067736613	5
109.09780291642682	0.009082833385504353	8
102.9587958942464	0.009619195676499222	8
102.9587958942464	0.009619195676499222	8
98.99326610930888	0.01000067343441745	7
95.64022745951512	0.01034765776414303	7
91.7617431850332	0.010780306251956537	6
91.7617431850332	0.010780306251956537	6
88.27145240272763	0.011201789296411689	4
85.45769628677132	0.011566350283994411	7
82.92191824082015	0.011915838209637035	6
71.98458243458677	0.0137015238923407	7
73.9140069358316	0.01334863853773782	8
67.3060964454069	0.014639981671317465	7
67.3060964454069	0.014639981671317465	7
67.3060964454069	0.014639981671317465	7
66.00161507398295	0.014925013358197464	10
59.724939657720334	0.016467698537644637	10
59.724939657720334	0.016467698537644637	10
59.724939657720334	0.016467698537644637	10
56.887551107168846	0.017274871382081305	11
56.887551107168846	0.017274871382081305	11
56.6043212609666	0.01735980874541807	13
56.6043212609666	0.01735980874541807	13
56.05655935164687	0.01752646867184669	10
51.30501203910898	0.019118626705453962	15
51.30501203910898	0.019118626705453962	15
51.30501203910898	0.019118626705453962	15
51.30501203910898	0.019118626705453962	15
51.30501203910898	0.019118626705453962	15
51.30501203910898	0.019118626705453962	15
50.55945984316992	0.019395082940002327	13
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
45.31855967965139	0.02158961778855396	14
