Standardized	Adjusted	Hits
162.58346150148452	0.0061130874161806695	5
122.51426711176973	0.008096230689650505	3
148.20665006774922	0.006702114145354359	4
130.36327123692843	0.007612477906372989	3
119.51696163129138	0.008297587214813728	3
105.22688046142193	0.009413813110732992	5
105.22688046142193	0.009413813110732992	5
105.03297207003575	0.009431028674170245	3
99.39966216826191	0.009960192877183978	4
105.09187473423505	0.009425792526572324	5
93.3291609229883	0.010601175609061281	5
84.20859943627693	0.011735904669432431	7
81.23118026309368	0.012160837249332439	5
78.01265155286711	0.012656201005112494	6
73.26561265044188	0.013465182125499506	10
73.26561265044188	0.013465182125499506	10
66.00757384253636	0.014923686124645221	8
65.07722124032459	0.015133808311384247	12
58.82524267178965	0.016715352171426223	9
56.31891283709019	0.017446248550494408	7
57.74403932897426	0.01702300371957519	6
57.735964698613145	0.01702534392907676	9
52.76908587682494	0.018598047255086604	10
53.55922863284133	0.018328704878317524	10
44.852307089752586	0.02180915342040635	16
47.00194227867294	0.020832490364547096	11
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
44.34787993147516	0.022051747546105626	13
42.98522672744993	0.02273490611282739	14
47.087491296290615	0.020795428770415774	15
42.98522672744993	0.02273490611282739	14
