Standardized	Adjusted	Hits
246.09787992248184	0.00404697927927878	0
124.3658787963628	0.007976652097053802	4
116.6965804093026	0.008496423570866645	6
125.91649993706332	0.007879196168314525	3
113.04732678696067	0.008768289693172648	6
111.19679628347117	0.008912910467367061	8
107.04461724281025	0.00925543562945561	8
92.3627606896159	0.010710908638664786	9
109.30659277202315	0.009065641271929742	7
99.03587563302764	0.009996413723296705	6
99.03587563302764	0.009996413723296705	6
93.11416473643774	0.01062539313609649	6
93.11416473643774	0.01062539313609649	6
93.11416473643774	0.01062539313609649	6
93.11416473643774	0.01062539313609649	6
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
93.28515145703764	0.010606123918204279	10
87.10164178301284	0.011350526275809007	8
93.8801884853669	0.010539608067433669	8
93.8801884853669	0.010539608067433669	8
93.8801884853669	0.010539608067433669	8
91.2355509895392	0.010841806540662547	8
91.99199132731061	0.01075361421695152	7
90.60201628160956	0.010916790269394589	5
89.97921320778646	0.010991521741522545	8
89.97921320778646	0.010991521741522545	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
82.25052150997541	0.012011936764626465	8
74.11796184406403	0.013312395270732736	11
73.66015683405038	0.013394024904377489	8
73.66015683405038	0.013394024904377489	8
73.66015683405038	0.013394024904377489	8
81.08491590925749	0.012182506236657063	7
82.25052150997541	0.012011936764626465	8
76.38136253923803	0.012923008424579325	5
76.38136253923803	0.012923008424579325	5
71.21309465186388	0.013847903968400129	9
71.21309465186388	0.013847903968400129	9
