Standardized	Adjusted	Hits
418.7115006565868	0.0023825889889498466	0
134.62358019022616	0.007373349078363778	1
158.9666491165604	0.006251303040494057	4
124.64287649200615	0.007959066426369373	5
122.71420168101452	0.00808314636809771	6
82.08193454010234	0.012036310968629598	7
113.8665417726148	0.008705755257954575	2
112.05221831747454	0.008845469950813247	5
92.77539140685582	0.01066377847106369	4
108.57559000556247	0.009126120150931756	5
108.57559000556247	0.009126120150931756	5
102.77179319344856	0.00963653001674383	3
99.77837054056627	0.009922764127223812	8
99.16451966395516	0.009983575055867376	4
87.46082470912773	0.011304439036015634	6
87.46082470912773	0.011304439036015634	6
74.44449979861629	0.013254776725530637	9
74.44449979861629	0.013254776725530637	9
67.86892700182138	0.01452033658043711	9
63.616047344545855	0.015476031745919052	10
53.68426373768081	0.018286796450199597	10
53.68426373768081	0.018286796450199597	10
58.49752649993335	0.016807421397612557	9
56.18443135171526	0.01748727715502595	10
56.25884700810366	0.017464550060857377	12
56.25884700810366	0.017464550060857377	12
53.54047898941057	0.018335005825565947	10
52.215016521849606	0.018791688236898488	15
43.61629097811472	0.022413337775892717	15
52.215016521849606	0.018791688236898488	15
48.0152373117723	0.02040181900251299	15
48.0152373117723	0.02040181900251299	15
48.0152373117723	0.02040181900251299	15
48.3462660022269	0.02026495783804335	12
48.388191275524214	0.020247755063983883	14
48.388191275524214	0.020247755063983883	14
48.388191275524214	0.020247755063983883	14
42.09392672840712	0.023205126010037262	14
42.09392672840712	0.023205126010037262	14
41.82651468300881	0.0233500205982614	14
41.82651468300881	0.0233500205982614	14
41.82651468300881	0.0233500205982614	14
41.82651468300881	0.0233500205982614	14
41.82651468300881	0.0233500205982614	14
41.82651468300881	0.0233500205982614	14
46.646398221836925	0.020987945307934897	14
46.646398221836925	0.020987945307934897	14
46.646398221836925	0.020987945307934897	14
46.646398221836925	0.020987945307934897	14
43.947409621308736	0.022248223166256024	14
43.947409621308736	0.022248223166256024	14
41.82651468300881	0.0233500205982614	14
