Standardized	Adjusted	Hits
153.0067690133541	0.006493221086362047	3
131.9701361667012	0.007520485643079481	3
114.84904958709603	0.008631922346917432	2
112.92827914019273	0.008777451985994321	5
96.17438310859343	0.01029077796030348	5
104.2320864612384	0.009502805024856596	5
103.50327645793878	0.009569077964770675	6
111.07261548767961	0.008922786317143926	7
91.52864652361819	0.010807463824133072	6
94.86181916127835	0.01043168185988204	10
94.2629614457829	0.010497259216207875	7
83.6298099257985	0.011816167386843683	5
85.09605004155499	0.011614934709749652	5
81.49287925062981	0.0121222584189576	8
77.964905458626  	0.01266385357130522	7
78.37795483841055	0.012597956221418112	3
70.09014444238412	0.014066647463495624	7
63.41583922390982	0.015524132139674443	13
60.281222279138255	0.016318212379070423	11
55.02065671004016	0.017850558324868364	12
55.02065671004016	0.017850558324868364	12
55.02065671004016	0.017850558324868364	12
51.12350074327848	0.019185204096809513	13
46.94129870463895	0.020858842522412453	14
46.94129870463895	0.020858842522412453	14
52.05045001511585	0.018849981474522205	14
51.97329732474984	0.01887743543448987	13
48.58064205820857	0.02016916196498589	13
48.58064205820857	0.02016916196498589	13
48.58064205820857	0.02016916196498589	13
48.58064205820857	0.02016916196498589	13
46.708978521453666	0.02096041522981512	14
47.87228274986081	0.020461495631751477	15
46.612602755916186	0.02100284256936034	13
43.99907154988883	0.022222680725564225	14
51.92556543700264	0.018894460394387306	10
51.92556543700264	0.018894460394387306	10
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
45.17815288169111	0.021655262014529036	14
41.18381077156676	0.023705776735420785	16
41.18381077156676	0.023705776735420785	16
41.18381077156676	0.023705776735420785	16
