Standardized	Adjusted	Hits
152.80094801794593	0.0065019105076213005	2
150.3078819032155	0.006609041032242145	3
126.8609441978819	0.007820996523006793	5
125.96061743183955	0.007876458229551875	4
92.11704730324915	0.01073917213830197	5
103.35711564903329	0.009582480253317191	7
109.11165096856345	0.00908169109448279	4
97.76855186006748	0.010124680185822427	8
97.76855186006748	0.010124680185822427	8
92.56810109480288	0.010687402953564308	5
97.08337996089465	0.010195407217804842	6
81.30304062205693	0.0121502193897318	7
87.3493099251988	0.011318707535425607	7
82.0419324474286	0.0120421089746806	8
80.69166259393964	0.012241151278443755	6
73.26059032812393	0.013466092790017595	9
73.26059032812393	0.013466092790017595	9
66.23053417306038	0.014874193880802232	7
60.20209032556478	0.01633931120130858	10
61.020259984962394	0.01612376343218269	7
55.358755559530636	0.017743471978257572	9
51.746348398519366	0.018958658378483522	13
51.746348398519366	0.018958658378483522	13
51.746348398519366	0.018958658378483522	13
49.67005150212512	0.019735523654600188	14
56.11203160966012	0.01750944541484069	12
52.24014121360282	0.018782820203048237	11
51.74654554466153	0.018958587518367064	10
50.7722845628768	0.019315353928133352	9
51.74654554466153	0.018958587518367064	10
51.74654554466153	0.018958587518367064	10
47.07163668778418	0.020802287354907495	11
47.07163668778418	0.020802287354907495	11
51.74654554466153	0.018958587518367064	10
51.74654554466153	0.018958587518367064	10
51.613201173759364	0.019006636693658287	13
51.613201173759364	0.019006636693658287	13
50.7922018507398	0.019307925986269223	12
51.613201173759364	0.019006636693658287	13
51.613201173759364	0.019006636693658287	13
51.613201173759364	0.019006636693658287	13
49.195228600539366	0.01992221228750923	10
49.195228600539366	0.01992221228750923	10
51.613201173759364	0.019006636693658287	13
51.271120155523775	0.019131022963056292	13
51.271120155523775	0.019131022963056292	13
51.24215432997315	0.019141630218458758	13
51.24215432997315	0.019141630218458758	13
51.24215432997315	0.019141630218458758	13
51.24215432997315	0.019141630218458758	13
51.24215432997315	0.019141630218458758	13
47.07163668778418	0.020802287354907495	11
